SeriousDlqin2yrs	RevolvingUtilizationOfUnsecuredLines	age	NumberOfTime30-59DaysPastDueNotWorse	DebtRatio	MonthlyIncome	NumberOfOpenCreditLinesAndLoans	NumberOfTimes90DaysLate	NumberRealEstateLoansOrLines	NumberOfTime60-89DaysPastDueNotWorse	NumberOfDependents
0	0.824716342	40	0	0.975708502	5680.0	17	0	2	0	2.0
0	0.073528431	44	0	0.013189448	2501.0	5	0	0	0	2.0
0	0.215456143	51	1	0.493592452	7100.0	15	0	1	0	6.0
0	0.205680549	42	0	0.077820363	6000.0	3	0	0	0	0.0
0	0.9999999	67	0	0.317820909	4533.0	3	0	1	0	0.0
0	0.9999999	59	0	2788.0	0.0	4	0	2	0	0.0
0	0.725619859	73	0	0.757097792	3486.0	6	0	1	0	0.0
0	0.27241939	61	1	0.165541807	5333.0	7	0	0	0	0.0
0	0.9999999	37	0	0.000577812	5191.0	1	0	0	0	1.0
0	0.132682101	60	1	0.249818762	6896.0	10	0	1	0	0.0
1	0.943343273	52	0	0.264789408	25000.0	7	0	0	1	3.0
0	0.0037667	51	0	0.00098668	2026.0	8	0	0	0	1.0
0	0.004302096	45	0	0.17680145	16000.0	10	0	1	0	3.0
0	0.123425366	64	0	0.021298935	6666.0	3	0	0	0	0.0
0	0.281710852	45	0	0.259942235	4500.0	6	0	2	0	2.0
0	0.9999999	68	0	0.392077799	4215.0	4	0	1	0	0.0
0	0.011732812	73	0	0.016564952	4587.0	4	0	0	0	0.0
1	0.207487113	35	0	0.941112323	2750.0	11	0	2	0	1.0
0	0.008221103	71	0	0.079592041	10000.0	13	1	1	0	1.0
0	0.454694768	68	0	0.351751722	13500.0	23	0	2	0	0.0
0	0.094639056	26	0	0.098300566	3000.0	4	0	0	0	0.0
1	0.9999999	33	0	0.0019995	4000.0	0	0	0	0	0.0
0	0.009392928	56	0	0.177743954	5912.0	15	0	1	0	1.0
0	0.0	37	0	0.315164221	4292.0	4	0	1	0	0.0
1	0.563819824	39	3	0.181116983	7000.0	15	1	0	1	2.0
0	0.540087872	43	0	0.204776332	5610.0	7	0	0	0	0.0
0	0.188627783	48	0	0.650268336	4471.0	11	0	1	0	3.0
0	0.881603901	45	0	0.740314921	4000.0	12	0	1	0	2.0
0	0.0	37	0	0.315164221	4292.0	4	0	1	0	0.0
0	0.086800798	63	0	0.618025751	931.0	9	0	1	0	0.0
0	0.0	52	0	0.142197049	6708.0	6	0	1	0	1.0
0	0.080132115	76	0	0.319806178	1650.0	9	0	0	0	0.0
0	0.922153892	52	1	0.383957338	9000.0	8	0	1	0	1.0
0	0.300082315	35	0	0.85791194	5200.0	12	0	3	0	0.0
0	0.059831304	77	0	0.652555301	2621.0	12	0	1	0	1.0
0	0.288213805	26	1	0.049638056	2900.0	3	0	0	0	1.0
0	0.741576254	72	2	0.355011599	12500.0	9	0	2	0	0.0
0	0.997904317	40	2	0.215426152	30000.0	12	0	4	0	3.0
0	0.098231102	50	0	0.059169977	7300.0	6	0	0	0	0.0
0	0.004817963	45	0	1.292594329	8533.0	6	0	4	0	2.0
1	0.955088281	43	0	0.442416726	5643.0	14	0	1	0	1.0
0	0.9999999	52	98	0.0	3700.0	0	98	0	98	0.0
0	0.079293011	69	0	0.203197868	1500.0	2	0	0	0	0.0
0	0.056879398	69	0	0.248937766	4000.0	9	0	1	0	1.0
0	0.421827664	61	0	0.274029631	8166.0	9	0	0	0	0.0
0	0.343961782	39	1	0.295320309	2200.0	2	0	0	0	4.0
0	0.149900067	23	0	0.219830899	1300.0	2	0	0	0	0.0
0	0.622076551	53	0	0.461916015	5500.0	5	0	2	0	0.0
0	0.532385291	84	0	0.099931082	1450.0	4	0	0	0	0.0
0	0.047798088	48	0	0.085745926	6320.0	4	0	0	0	1.0
0	0.9999999	41	0	0.035874439	1560.0	2	0	0	0	0.0
0	0.002726339	66	0	0.215623852	8166.0	21	0	1	0	0.0
0	0.081636192	46	0	0.379682754	5925.0	9	0	2	0	2.0
1	0.53002611	36	0	0.331524068	7000.0	7	0	1	0	1.0
0	0.242173481	44	2	1.359414437	1980.0	10	0	2	0	1.0
0	0.5494468	52	4	0.288615561	20975.0	10	0	4	1	1.0
1	0.886401567	46	0	0.452913585	11085.0	12	0	2	0	3.0
0	0.025357308	65	0	0.054755043	6245.0	9	0	1	0	0.0
0	0.262796896	64	0	0.384027359	4970.0	7	0	1	0	1.0
0	0.079114295	47	1	0.482180294	6200.0	17	0	3	0	2.0
0	0.057070621	66	0	0.092654313	7500.0	7	0	0	0	0.0
0	0.046655558	67	1	0.412030318	6200.0	19	0	2	1	0.0
1	0.502386789	81	0	0.37504998	2500.0	9	1	1	0	0.0
0	0.741248374	44	0	0.297512816	15800.0	12	0	2	0	2.0
0	0.100578449	36	0	0.087063563	4467.0	8	0	0	0	2.0
0	0.125725063	71	0	0.110766504	27083.0	5	0	1	0	1.0
0	0.10497657	54	0	0.02791183	7666.0	8	0	0	0	0.0
0	0.016184175	78	0	0.057388522	5000.0	6	0	1	0	0.0
0	0.028732042	27	0	0.190391459	2247.0	4	0	0	0	1.0
0	0.218991588	54	0	0.586137954	3000.0	13	0	1	0	0.0
0	0.215070592	40	1	0.475530316	5986.0	11	0	2	0	2.0
0	0.89790231	49	0	0.547755772	8532.0	10	0	2	0	2.0
0	0.470524439	58	0	964.0	0.0	9	0	0	0	0.0
1	0.098395612	67	1	0.398589526	7656.0	10	0	2	0	0.0
0	0.016054987	69	0	0.525932097	4800.0	23	0	2	0	0.0
0	0.00270341	43	0	0.180535496	9000.0	7	0	1	0	2.0
1	0.9999999	74	0	0.006662225	1500.0	0	3	0	0	0.0
0	0.438361414	54	1	0.339449541	7847.0	13	0	2	0	3.0
0	0.744232555	32	0	0.552519845	5416.0	8	0	2	0	0.0
0	0.965344885	24	1	0.021494626	4000.0	3	0	0	0	2.0
0	0.102636038	65	0	0.359187442	3248.0	6	0	2	0	0.0
0	0.043641303	66	0	0.023217666	7924.0	10	0	0	0	0.0
0	0.105874402	50	0	0.810435486	7416.0	21	0	4	0	3.0
0	0.0	46	0	0.245180254	11566.0	7	0	1	0	2.0
0	0.015155866	72	0	0.151962009	4000.0	12	0	1	0	1.0
0	0.71963007	48	1	0.409309231	11450.0	10	0	2	0	1.0
0	0.027806559	37	0	0.421596401	6000.0	6	0	2	0	4.0
0	0.243039532	23	0	0.26987149	2100.0	5	0	0	0	0.0
0	0.336146168	48	1	0.359528094	5000.0	14	0	1	0	1.0
0	0.328689344	46	0	0.065061011	18766.0	9	0	0	0	3.0
0	0.254041672	41	0	0.304381923	10200.0	10	0	1	0	2.0
0	0.0	60	0	0.203310743	9000.0	7	0	2	0	1.0
0	0.054809693	54	0	0.577531358	5500.0	22	0	2	0	0.0
0	0.27197635	71	0	0.018596281	5000.0	2	0	0	0	0.0
0	0.443413437	46	0	0.623415882	8600.0	7	0	2	0	4.0
0	0.00492232	54	0	0.148564094	6232.0	7	0	1	0	1.0
0	0.003136002	71	0	0.000245881	12200.0	4	0	0	0	1.0
0	0.952190511	45	1	0.31553492	5168.0	3	0	1	1	1.0
0	0.9999999	40	0	0.017138776	4200.0	2	2	0	0	2.0
0	0.040135446	53	0	0.25093413	18733.0	17	0	8	0	3.0
0	0.159492025	30	0	0.692769077	3000.0	5	0	1	0	0.0
0	0.069353523	58	0	1435.0	1.0	9	0	1	0	0.0
0	0.035686458	71	0	0.385888078	2054.0	8	0	1	0	0.0
1	0.117239155	27	0	0.025371829	8000.0	6	0	0	1	0.0
0	0.196090822	58	1	0.184372256	3416.0	10	0	0	0	1.0
0	0.873621778	28	0	0.477518374	4625.0	15	0	1	0	0.0
0	0.237106437	51	0	0.388460737	4800.0	5	0	1	0	2.0
0	0.152627562	40	0	0.417623532	7750.0	12	0	2	0	1.0
0	0.081182695	26	0	1.266666667	764.0	10	0	0	0	0.0
0	0.18479664	55	0	0.080061329	15000.0	8	0	0	0	2.0
0	0.9999999	40	0	0.316181301	4566.0	4	0	0	0	3.0
0	0.191984981	49	0	0.510662177	2672.0	10	0	1	0	2.0
0	0.427893279	51	0	0.274340707	8000.0	11	0	2	0	3.0
0	0.9999999	34	0	0.640830318	5250.0	4	0	2	0	2.0
0	0.742955298	32	0	0.212556054	6689.0	6	0	1	0	0.0
1	0.9999999	57	3	0.499349429	6916.0	4	1	1	0	0.0
0	0.011492932	43	0	0.205358928	5000.0	3	0	1	0	0.0
0	0.9999999	40	0	0.300099986	7000.0	2	0	1	0	0.0
0	0.017454301	43	0	0.004624422	8000.0	4	0	0	0	1.0
1	0.123562661	63	4	1.273573522	5800.0	17	0	3	0	1.0
0	0.01251681	86	0	0.004997501	2000.0	3	0	0	0	0.0
0	0.809574402	64	0	0.360788701	7150.0	8	0	1	0	0.0
0	0.195513348	42	0	0.581865128	6583.0	17	0	3	0	3.0
0	0.831287137	42	0	0.970356429	8500.0	8	0	4	0	3.0
0	0.436703526	76	2	1.704834606	2750.0	10	0	2	0	0.0
0	0.9999999	32	0	0.0	8833.0	0	0	0	0	0.0
0	0.845820129	44	1	0.199502023	6425.0	5	0	0	0	2.0
0	0.306962658	57	0	0.025420384	12666.0	4	0	0	0	3.0
0	0.737516405	33	0	0.442472058	6083.0	6	0	1	0	1.0
0	0.0	47	0	0.0	5000.0	14	0	0	0	0.0
0	0.161318548	48	0	0.163906887	4166.0	10	0	0	0	0.0
0	0.497562805	52	0	0.283101683	4100.0	3	0	2	0	0.0
0	0.147704591	28	0	0.146446906	3700.0	4	1	0	1	0.0
0	0.209395342	51	0	0.371741041	10240.0	10	0	2	0	0.0
0	0.038450801	71	0	0.013484523	3262.0	5	0	0	0	0.0
0	0.9999999	27	0	0.169094544	3500.0	2	0	0	0	0.0
1	0.179494391	63	0	0.442011046	5250.0	5	0	2	0	0.0
0	0.286923873	40	0	0.364191816	5400.0	8	0	2	0	3.0
0	0.047597018	49	0	0.257896841	2500.0	7	0	1	0	0.0
0	0.298394212	37	1	0.294296456	12500.0	12	0	4	0	2.0
0	0.013692676	68	0	0.139237392	4064.0	4	0	0	0	1.0
0	0.069926204	45	0	0.509164969	5400.0	6	0	1	0	0.0
0	0.406857625	50	0	0.332404828	14000.0	6	0	1	0	1.0
0	0.006617941	51	0	0.001071237	5600.0	4	0	0	0	4.0
0	0.9999999	22	0	0.0	420.0	1	0	0	0	0.0
0	0.634536546	53	1	4985.0	0.0	5	0	2	0	3.0
0	0.060100466	37	0	0.273372287	9583.0	12	0	2	0	2.0
0	0.054779152	73	0	0.031494751	6000.0	5	0	0	0	2.0
0	0.284412716	38	0	0.711885815	7916.0	9	0	2	0	1.0
0	0.016356753	45	1	0.307703342	6970.0	9	0	1	0	3.0
0	0.054126768	56	0	0.16399159	19500.0	14	0	2	0	4.0
0	0.028664543	52	0	0.504362119	7908.0	17	0	6	0	0.0
0	0.038535191	34	0	0.381248611	4500.0	7	0	2	0	0.0
0	0.130569913	31	1	0.508994004	1500.0	12	0	1	0	0.0
0	0.002396787	83	0	0.000591017	6767.0	6	0	0	0	0.0
0	0.462128094	68	0	0.614038596	10000.0	21	0	2	0	1.0
0	0.015439893	59	0	0.374928991	5280.0	12	0	1	0	2.0
0	0.100629979	40	0	0.05398426	8131.0	8	0	0	0	1.0
0	0.620189905	39	0	0.156333631	4483.0	4	0	0	0	3.0
0	0.253413862	39	0	0.575738916	6495.0	11	0	3	0	3.0
0	0.031225135	80	0	42.0	0.0	3	0	0	0	0.0
0	0.02408065	44	0	0.137143381	10900.0	6	0	2	0	1.0
0	0.235863593	60	0	0.61971831	3833.0	11	0	1	0	0.0
0	0.100407135	55	0	0.166566687	5000.0	13	0	1	0	0.0
0	0.9999999	63	5	0.194618671	11000.0	7	0	2	0	0.0
0	0.11590613	61	0	0.021476393	11500.0	9	0	0	0	0.0
0	0.9999999	69	0	0.200539973	6666.0	3	0	1	0	0.0
0	0.035313451	67	0	29.0	0.0	3	0	0	0	0.0
0	0.9999999	34	0	0.019988895	1800.0	0	3	0	0	2.0
0	0.085980255	61	0	0.252390057	7844.0	8	0	1	0	0.0
0	0.05857458	30	1	0.498650135	10000.0	11	0	3	0	1.0
0	0.088152948	49	0	0.25674865	3333.0	7	0	1	0	2.0
0	1.075189975	35	0	0.229395801	7000.0	5	1	0	1	0.0
0	0.087876485	69	0	12.54371357	1200.0	2	0	0	0	1.0
0	0.45109457	59	0	0.440731483	7600.0	19	0	1	0	3.0
0	0.778475009	34	0	0.142426778	5974.0	5	0	0	0	1.0
0	0.031589473	35	0	0.862941176	1699.0	11	0	1	0	2.0
0	0.364115569	70	0	0.27992937	8494.0	10	0	1	0	0.0
0	0.44766787	55	0	0.212412712	14033.0	13	0	1	0	0.0
0	0.031656115	28	0	0.231896935	2250.0	6	0	0	0	0.0
0	0.144737588	46	1	0.086349061	13097.0	8	0	0	0	5.0
0	1.08447888	51	0	0.139202581	4338.0	5	0	0	0	0.0
0	0.0	77	0	0.000240096	8329.0	5	0	0	0	0.0
0	0.736898633	71	2	0.402170808	3500.0	13	0	1	0	0.0
0	0.067761654	53	0	0.874309655	5250.0	21	0	1	0	2.0
0	0.570476261	31	0	0.775545852	3434.0	6	0	1	0	1.0
0	0.550866878	41	0	0.485551445	10000.0	11	0	4	0	0.0
0	0.134625659	68	0	0.038377297	10500.0	12	0	0	0	0.0
1	0.9999999	24	1	0.037912673	4694.0	1	2	0	0	0.0
0	0.414501625	46	0	705.0	0.0	11	0	1	0	0.0
0	0.308125746	48	0	3978.0	0.0	13	0	4	0	3.0
0	0.011996001	77	0	0.002249438	4000.0	3	0	0	0	0.0
0	0.0	24	0	0.27532097	700.0	3	0	0	0	0.0
0	0.875511112	43	0	0.897811918	4295.0	10	0	1	0	0.0
0	0.310209749	60	1	0.446955371	10575.0	11	0	3	0	2.0
0	0.0	71	0	0.280071993	10000.0	8	0	3	0	0.0
0	0.174130423	53	0	0.375684842	3832.0	11	0	1	0	0.0
0	0.776835282	46	0	0.252067646	8100.0	8	0	0	0	2.0
0	0.16420734	49	0	0.150256909	7200.0	2	0	1	0	0.0
0	0.9999999	24	0	0.0	2557.0	1	0	0	0	0.0
0	0.9999999	53	0	0.245688578	4000.0	5	0	0	0	0.0
0	0.022194581	52	0	1.322384428	1643.0	10	0	1	0	0.0
1	0.440207972	30	0	0.12571857	4000.0	5	0	0	0	0.0
1	0.9999999	33	1	0.740129935	2000.0	6	0	0	0	3.0
0	0.66759249	40	0	0.449610245	3591.0	5	0	1	0	0.0
0	0.009637781	79	0	0.159210197	4000.0	16	0	0	0	0.0
0	0.037967188	49	0	0.299340964	11531.0	7	0	3	0	0.0
0	0.028994201	60	1	0.003244496	4314.0	3	0	0	0	0.0
0	0.856762159	27	0	226.0	0.0	2	0	0	0	0.0
1	0.253444248	52	1	0.416715274	12000.0	15	0	1	0	0.0
1	0.563502072	50	3	0.672297946	5208.0	8	1	1	0	0.0
0	0.067888829	31	2	0.213262246	3000.0	4	0	0	0	0.0
0	0.937648893	65	0	0.359557953	7600.0	9	0	1	0	0.0
0	0.003141075	53	0	0.107070334	5416.0	6	0	1	0	1.0
0	0.053766897	52	0	0.138503301	16208.0	10	0	1	0	0.0
0	0.14773253	56	0	0.189835072	5941.0	14	0	0	0	0.0
0	0.149527162	64	0	0.497159736	4400.0	11	0	1	0	2.0
0	0.010071479	81	0	0.004188482	5729.0	7	0	0	0	0.0
0	0.044183614	49	0	0.038203253	6700.0	12	0	0	0	1.0
0	0.0	76	0	0.0	6667.0	10	0	0	0	0.0
0	0.469556588	59	0	0.390298093	5400.0	10	0	1	0	1.0
0	0.046951647	49	0	0.440053583	10450.0	10	0	3	0	1.0
0	0.971254491	41	2	0.288152164	11250.0	10	0	2	0	0.0
0	0.312846749	35	0	1.096398592	3692.0	9	0	2	0	1.0
0	0.017761152	55	0	0.459287376	8166.0	20	0	2	0	2.0
0	0.008607003	87	0	0.00239952	3333.0	6	0	0	0	0.0
0	0.837598311	45	0	0.50193378	10600.0	10	0	2	0	1.0
0	0.617287186	43	0	0.395407193	13150.0	10	0	3	0	4.0
0	0.9999999	40	0	0.018363402	3103.0	0	1	0	0	0.0
0	0.482670476	37	0	0.346272607	6800.0	7	0	2	0	1.0
0	0.010160937	54	0	21.0	0.0	13	0	0	0	0.0
0	0.0	36	0	0.262135922	4325.0	4	0	1	0	0.0
0	0.9999999	23	0	0.024561404	3419.0	2	0	0	0	0.0
0	0.848129633	30	0	0.413195601	3000.0	6	0	0	0	2.0
0	0.037183808	75	0	0.271100363	4134.0	6	0	1	0	0.0
0	0.074917176	39	0	0.17774578	12500.0	13	0	2	0	1.0
0	0.456446219	56	0	0.338632274	3333.0	12	0	0	0	2.0
0	0.9999999	65	0	0.282883462	9335.0	10	0	2	1	2.0
0	0.00524919	78	0	49.0	0.0	9	0	0	0	0.0
0	0.626373626	27	0	0.155620061	6200.0	6	1	0	0	0.0
0	0.947052947	30	0	0.112756953	3307.0	2	0	0	0	1.0
0	0.172774733	54	0	0.259069191	5650.0	8	0	2	0	0.0
0	0.084684192	49	2	0.325777825	9352.0	6	0	1	0	4.0
0	0.236836259	44	1	0.326094612	8518.0	6	0	1	0	1.0
0	0.118750595	41	0	0.331678252	5034.0	3	0	1	0	0.0
0	0.0084725	73	0	0.004236166	3776.0	6	0	0	0	0.0
1	0.78792496	55	2	0.512904183	3370.0	9	0	2	0	0.0
0	0.02040579	45	1	0.363798643	2800.0	8	0	1	0	0.0
0	0.625401215	66	2	0.624453239	4800.0	9	0	2	0	2.0
0	0.0	85	1	0.227034745	2100.0	2	0	0	0	0.0
0	0.004585254	78	0	0.220027094	8857.0	6	0	2	0	0.0
0	0.033680686	51	0	0.08463395	6214.0	14	0	1	0	0.0
0	0.418435946	46	3	0.636868064	4865.0	14	0	1	0	0.0
1	0.839403848	47	0	0.851760852	2441.0	15	0	1	0	3.0
0	0.553021285	33	0	0.235468345	2700.0	6	0	0	0	1.0
0	0.982432061	37	1	0.313953488	5417.0	8	0	0	0	0.0
0	0.012244794	79	0	0.001562354	32002.0	17	0	0	0	0.0
0	0.135580894	53	0	0.511770397	3100.0	7	0	1	0	1.0
0	0.529074399	54	0	0.425669241	9450.0	10	0	2	0	1.0
0	0.737500621	33	0	0.32979245	6118.0	8	0	1	0	4.0
0	0.079260855	50	0	0.662309835	14000.0	17	0	4	0	3.0
0	0.0	60	0	0.137178488	2565.0	2	0	0	0	1.0
0	0.0	74	0	0.0	2875.0	5	1	0	0	0.0
0	0.193097053	69	0	0.029177719	4900.0	2	0	0	0	0.0
0	0.9999999	41	1	0.321362458	2700.0	2	1	0	0	1.0
0	0.47745383	65	0	0.348437873	12578.0	10	0	2	0	0.0
0	0.045973169	65	0	0.135376261	15467.0	7	0	2	0	1.0
0	0.003333177	29	0	0.117340287	2300.0	4	0	0	0	0.0
0	0.048063866	72	0	0.19135365	4232.0	11	0	1	0	1.0
0	0.226882799	55	1	0.242320351	7291.0	14	0	0	0	0.0
1	1.027420737	42	0	0.213957209	5000.0	3	4	0	0	1.0
0	0.047108055	59	0	0.108338405	11500.0	7	0	2	0	1.0
0	0.312876775	46	0	0.176965347	8916.0	4	0	1	0	3.0
0	0.092669381	74	0	0.072981366	7083.0	13	0	0	0	1.0
0	0.077178487	49	0	0.376883082	7500.0	11	0	2	0	0.0
0	0.59233062	35	0	0.569714743	3750.0	7	0	0	0	3.0
0	0.242328285	62	0	0.502675097	8223.0	22	0	1	0	2.0
0	0.499750025	60	0	2.009569378	417.0	2	0	1	0	0.0
0	0.792097999	57	1	0.618884365	14000.0	18	0	2	0	3.0
1	0.87234643	58	1	0.201180581	8300.0	14	1	0	0	4.0
0	0.194625748	31	1	0.283571758	4333.0	20	0	0	0	0.0
0	0.551132334	33	2	0.238051187	3242.0	7	0	0	0	0.0
1	0.873321916	47	1	0.276965687	6498.0	11	0	1	0	6.0
0	0.118263561	47	0	0.318451343	8600.0	18	0	1	0	0.0
0	0.9999999	72	0	0.341073214	9000.0	8	0	2	0	0.0
0	0.415479615	39	0	0.840106596	1500.0	10	0	1	0	2.0
0	0.160675245	58	0	0.086554246	6700.0	3	0	0	0	0.0
0	0.034409741	69	0	798.0	0.0	3	0	1	0	0.0
0	0.063084513	39	0	0.54276194	2700.0	16	0	1	0	1.0
0	0.428162785	45	0	0.489942277	5716.0	9	0	2	0	0.0
1	0.0	57	1	0.277367547	10833.0	11	0	1	0	0.0
0	0.016845408	64	0	0.04854831	2100.0	6	0	0	0	0.0
0	0.00597988	69	0	0.285878301	2612.0	4	0	0	0	0.0
0	0.959558082	70	0	0.331310066	5930.0	6	0	1	0	0.0
0	0.028754917	60	0	0.197020088	15033.0	3	0	1	0	0.0
0	0.004401806	62	0	0.272440581	13000.0	15	0	2	0	1.0
0	0.9999999	52	0	0.20907195	1917.0	1	0	0	0	0.0
0	0.9999999	27	0	0.052905645	4800.0	0	1	0	0	0.0
0	0.0	51	0	0.065733567	4000.0	4	0	0	0	1.0
0	0.330700654	62	1	0.406481641	5800.0	6	0	1	0	0.0
0	0.078295571	56	0	0.278735359	10500.0	13	0	2	0	0.0
0	0.038711521	30	0	0.647784072	3000.0	4	0	1	0	0.0
0	0.042477494	62	0	0.319951522	6600.0	20	0	1	0	0.0
0	0.027445641	56	0	0.158390949	1590.0	6	0	0	0	0.0
0	0.9999999	41	1	0.088240724	5416.0	4	0	0	0	1.0
1	1.043123953	73	0	0.212158273	13899.0	21	0	0	0	0.0
0	0.264030988	64	0	0.855487389	4400.0	7	0	2	0	0.0
0	0.371759468	54	0	0.703895145	10833.0	14	0	2	0	2.0
0	0.0	44	0	1.070371082	5200.0	10	0	1	0	2.0
0	1.218945935	44	3	0.494635741	9786.0	16	0	2	0	0.0
0	0.0	28	1	0.064687169	6600.0	11	0	0	0	0.0
0	0.9999999	41	1	0.435760047	8584.0	12	0	3	0	0.0
0	0.0	48	1	0.137965509	4000.0	3	1	0	0	3.0
0	0.000464637	50	1	0.172056132	4916.0	4	0	1	0	0.0
0	0.018737266	49	0	0.335833208	6666.0	9	0	1	0	2.0
0	0.641378845	66	0	1.221329046	1865.0	17	0	2	0	0.0
0	0.070090282	38	0	0.588205897	2000.0	9	0	1	0	3.0
0	0.0	58	0	0.129441624	4333.0	11	0	1	0	0.0
0	0.781203133	29	0	0.237839451	3350.0	7	0	0	0	0.0
0	0.004714173	78	0	0.258170732	8199.0	10	0	2	0	0.0
0	0.131208997	72	0	0.279488205	2500.0	3	0	1	0	0.0
0	0.982680693	50	0	0.164650339	10166.0	11	0	0	0	0.0
0	0.410206341	59	0	1.574738755	2200.0	6	0	2	0	0.0
0	0.9999999	24	0	0.0	800.0	1	0	0	0	0.0
0	0.039189421	62	0	0.234484657	7266.0	11	0	2	0	0.0
0	0.375707992	53	0	0.636201516	2242.0	7	0	2	0	0.0
1	0.004188394	73	0	0.328009663	7450.0	6	0	3	0	0.0
0	0.237225832	72	2	0.388469246	12973.0	13	0	1	0	1.0
0	0.806355054	47	1	0.66015625	5631.0	10	0	2	0	0.0
0	0.045756651	60	0	0.95361237	3750.0	13	0	1	0	0.0
0	0.0580446	58	1	0.423325672	18708.0	25	0	4	0	1.0
0	0.002560578	57	0	0.04458357	5270.0	4	0	0	0	0.0
0	0.389602977	40	0	0.39194856	3576.0	6	0	1	0	2.0
0	0.003008734	80	0	0.340933768	1841.0	16	0	1	0	0.0
1	0.968031968	42	1	0.622810765	2340.0	5	2	0	0	1.0
0	0.812294907	60	0	0.403458213	4857.0	7	0	1	0	2.0
0	0.218556289	31	0	0.41012719	4166.0	5	0	1	0	0.0
0	0.083554571	71	0	0.674512559	5692.0	24	0	2	0	0.0
0	0.869819636	34	0	0.354253192	6500.0	6	0	2	0	1.0
0	0.000468445	41	0	0.207583393	8333.0	11	0	2	1	0.0
0	0.291800145	46	0	0.368048323	4800.0	7	0	0	0	0.0
0	0.173121352	37	0	0.706764662	13333.0	14	0	5	0	2.0
0	0.000131949	87	0	0.0	22745.0	4	0	0	0	0.0
0	0.091366208	49	0	0.390722762	4634.0	9	0	2	0	0.0
0	0.106247541	84	1	0.284440843	1233.0	7	0	0	0	0.0
0	0.0	63	0	0.790734824	625.0	3	0	0	0	0.0
0	0.005723941	64	0	0.000666556	6000.0	3	0	0	0	0.0
0	0.069479084	78	0	0.42776204	4588.0	26	0	2	0	0.0
0	0.007702633	49	0	0.437520826	3000.0	11	0	1	0	0.0
0	0.046738446	80	0	0.032644903	1500.0	6	0	0	0	2.0
0	0.457032687	74	0	0.540584416	3695.0	14	0	1	0	1.0
0	0.219751775	34	0	0.244682257	7568.0	9	0	1	0	4.0
0	0.015668674	60	0	0.128682536	4242.0	5	0	1	0	0.0
0	0.040572321	67	0	0.341035325	4500.0	10	0	1	0	1.0
0	0.323985404	42	0	0.352150538	10415.0	8	0	2	0	2.0
0	0.032069138	56	1	0.00430703	6500.0	8	0	0	0	0.0
0	0.372746559	56	0	0.788601628	7000.0	16	0	1	0	0.0
0	0.0	37	0	0.46200271	8118.0	9	0	2	0	3.0
0	0.06838933	49	0	0.244917715	11362.0	14	0	1	0	2.0
0	0.9999999	22	0	0.0	420.0	1	0	0	0	0.0
0	0.922046868	60	1	1.426985008	1800.0	12	2	1	1	0.0
0	0.247020351	28	0	1.123858447	1751.0	5	0	1	0	0.0
0	1.01332889	33	0	0.084652558	6000.0	5	0	0	0	1.0
0	0.095289447	69	0	0.625093727	4000.0	8	0	1	0	0.0
0	0.206648113	76	0	0.513318934	8333.0	11	0	2	0	0.0
0	0.010740542	68	0	0.239239799	5366.0	8	0	1	0	0.0
0	0.868139194	51	1	1936.0	0.0	9	0	2	0	4.0
0	0.022430244	62	0	0.015661446	3000.0	5	0	0	0	0.0
0	0.144695333	70	0	0.418918919	8583.0	15	0	1	0	0.0
0	0.009263186	68	0	0.112830279	4200.0	4	2	0	0	1.0
0	0.333304126	57	0	0.5569381	6348.0	18	0	2	0	1.0
0	0.161527811	67	0	0.205431783	25000.0	22	0	2	0	2.0
0	0.078745359	74	0	0.383061049	2325.0	10	0	1	0	0.0
0	0.694684314	62	0	0.55068124	6678.0	12	0	2	0	0.0
0	0.416139597	54	0	0.267664855	9750.0	7	0	1	0	1.0
0	0.167258526	39	0	0.6228482	5750.0	13	0	1	0	1.0
0	0.658456199	68	0	0.43077315	7850.0	10	0	0	0	0.0
0	0.009794234	58	0	0.023798191	2100.0	15	0	0	0	1.0
0	0.9999999	26	0	0.091387476	5700.0	4	0	0	0	2.0
0	0.007443617	40	0	0.131336406	3905.0	3	0	0	0	3.0
0	0.005015388	76	0	0.137899206	5416.0	17	0	1	0	0.0
0	0.27522463	44	0	0.110907577	12009.0	8	0	0	0	0.0
0	0.033914876	55	0	1559.0	0.0	7	0	1	0	0.0
0	1.0019996	56	0	0.01071352	14000.0	2	1	0	0	0.0
0	0.536962973	58	1	0.028175415	4400.0	2	1	0	0	0.0
0	0.04744479	69	0	0.053053525	4240.0	5	0	0	0	2.0
0	0.157246414	55	0	0.235212773	15908.0	7	0	1	0	2.0
0	0.9999999	57	1	0.239964711	6800.0	3	2	1	0	1.0
0	0.005051153	52	0	0.334574541	7250.0	5	0	1	0	1.0
0	0.335778795	45	0	0.052368454	8000.0	9	0	0	0	0.0
0	0.0	39	0	0.185069984	4500.0	6	0	0	0	2.0
0	0.562641845	35	0	0.052708347	15082.0	4	0	0	0	1.0
1	0.727943033	42	0	0.136517999	8833.0	13	0	0	0	2.0
0	0.769427511	41	0	1.510954617	3833.0	15	0	1	0	3.0
0	0.214938564	58	0	0.326171558	12333.0	13	0	2	0	1.0
0	0.152549906	39	0	0.227261761	8289.0	9	0	1	0	0.0
0	0.264010117	53	0	0.311038902	11078.0	9	0	2	0	1.0
0	0.077400026	41	0	0.322669333	4000.0	8	0	1	0	2.0
